id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
319778	χαριτι θεια επι του τα παντα θεοφιλεστατου πατρος ημων και ποιμενος ηλιου επισκοπου ανωκοδομηθη 0 και εκοσμηθη το ιερον του θεου διακονικον μετα της εν αυτω αγιας κολυμβεθρας της παλινγενεσιας και του χαριεστατου κηβωριου σπουδη ηλιου ηγουμενου και πρεσβυτερου εν υπατια φλλαβιων λαμπαδιου και ορεστου των λαμπροτατων μηνι αγουστω χρονων ινδικτιωνος του ετους της επαρχιας υπερ σωτηριας μουσηλιου σχολαστικου και σεργους γαμετης υπερ σωτηριας φιλαδελφου σχολαστικου και γοθυ σχολιστικου και παντων των αυτοις διαφεροντων αμεν κυριε.	Pal. — Mt. Nebo, Siyagha — 531 AD — SBFLA 26 (1976) 304-315 — ADAJ 21 (1976) 55-59; RB 84 (1977) 246-253 — cf. SEG 28.1442	1693	Greater Syria and the East	1657	Palaestina	 531 AD 	531.0	531.0	0.0
166100	[ κασ]τρ[ον] [----]ιου.	Thrace — Prov. unkn. — [Pliska, Bulg.] — 8th-10th c. AD — Părvobălgarski Nadpisi (1979) 150, 38	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 8th-10th c. AD 	701.0	1000.0	0.0
186792	ερμιονη ερμ[---] χρηστη χαιρε.	Kos Isl. — Kos — Platani, west of — 1st c. BC/Rom. Imp. period	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 1st c. BC/Rom. Imp. period	-27.0	284.0	0.0
137429	[---------------------------] [--] αρι[----------------------] [-- κλ]αυδιανο[ς -------------------] [--]τουριος [----]εστο[----]α [-----------] [-- κ]λαυδιος κουαρτο[ς ----]απηιλοδ [--------] [-- κ]ουσωνιος ουαλεριαν[ος αρ]νοβιος εωζ[-----] [--]ηος φλαβιανος αλζγιυαιοοδλεαν[-------] [- τυ]λλιος αφροδεισ[ιος ----]νακαη[---------] [--]σασαριουριδος[---]αλουιιιος ελπ[--------] [--]μης αργυραιος τυλλιος σεκου[νδος ------] υλλιος ανεικητος ιουλιος βιων [--------] [--]αβηνος νεικητης στατιος ερεννιος [--------] [--] ιιος σαβιριος αβιβιανος αλεξαν[δρος -----] [-- σ]ερβειλιος ειρηναιος ακοριανος αρτεμιδω[ρος -] [---]ηγενηστινονστκλλ[----------]κρι[-------] [---]-------[------]λτλτρκοι[---------] [---------------------------].	Makedonia (Mygdonia) — Thessalonike — ca. 3rd c. AD	1692	Northern Greece (IG X)	1485	Macedonia 	 ca. 3rd c. AD	201.0	300.0	1.0
294448	χαιροστρατη φιλοστρατου προ-νετου.	Att. — London Mkt. — 4th c. BC	1701	Attica (IG I-III)	1700	Attica	 4th c. BC	-400.0	-301.0	0.0
347162	--------------------] [------------------]ων επαι[νεσαι ---------] [-----------------] ιων και τ[-------------] [-------------- τα ο]νοματα και των [---------] [-------------- εν στ]ηληι λιθινηι τον [γραμματεα της βουλης και θε]ιναι εις την ακροπο[λιν εις δε την αναγραφην τη]ς στηλης δουναι τον [ταμιαν του δημου δραχ]μας τωι γραμματει [εκ των] [κατα ψηφισματα αναλισ]κομενων αναγραψα[ι δε και τα ονοματα των ------]ων επι λυκισκου α[ρχοντος ]. [---]μαχος διοπειθο[υς -----] [-- --] [-- ------]ω [-- -------] [-------].	Attica — Athens — Akropolis, north slope of — 344/3 BC or shortly after — IG II² 221 — ZPE 150 (2004) 108, 19 (cf.)	1701	Attica (IG I-III)	1700	Attica	 344/3 BC or shortly after 	-344.0	-343.0	1.0
315142	εροι κασστοριδαι.	Boiotia — Thespiai — 5th/4th c. BC — BCH 50 (1926) 388,3	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 5th/4th c. BC 	-500.0	-301.0	0.0
353117	ο τοπος λυκις.	Ionia — Priene — 1st c. BC/1st c. AD — IvPriene (1906) 313.464	1702	Asia Minor	1688	Ionia	 1st c. BC/1st c. AD 	-100.0	199.0	0.0
283134	αβας αριστεου. δημοστρατη απολλοφανου. μενανδρος ευανορος.	Car., Rhod.Per.? — Mobolla or Stratonikeia, area of: Bayir — 3rd c. BC — Reisen in Lykien und Karien 153,127 — SEG 4.381 — IK Stratonikeia I.50 + Add. IK 22,1 p. VII	1702	Asia Minor	1617	Caria, Rhodian Peraia 	 IK Stratonikeia I.50 + Add. IK 22,1 p. VII	1.0	1.0	0.0
209219	εγ[ενο]ντω συν θ[εω] και αυτε [αι - α]ψιδες επι αρκαδιο[υ το]υ σ[οφ]ωτατου [αρχιεπι]σκοπου. μ[η]νος ινδικτιωνος.	Kypros — Salamis — 628 AD — T&MByz 4 (1970) 480-482 — Eupsychia (1998) 625, II — cf. SEG 37.1394; 48.1811	1680	Cyprus ([IG XV])	1681	unspecified subregion	 628 AD 	628.0	628.0	0.0
325081	επι αρχιλαιδα. αναμου.	Kypros [Rhodos] — Nea Paphos (Kato Pafos) — House of Dionysos — ca. 168/166-ca. 161 BC (period IIIe)	1680	Cyprus ([IG XV])	1681	unspecified subregion	 ca. 168/166-ca. 161 BC (period IIIe)	-161.0	-161.0	1.0
28541	[------------------------------------]τιδων δυο [-------------------------------] [-------------------------- υφαιρεθεντος του επιδε]κατου απαντος [------------------------- ποδων ενε]νηκοντα τεσσ[αρ]ων ελομενωι τον ποδα επε[-----------------] ---- ελομενωι τον ποδα [ο]β[ολ]ου γινεται υφαιρε[θεντος του επιδεκατου ----] θεαριωνι ---------------------εντος ου[----------------] δεκατον [--------------------------------] ανγροφα[ς] εις ταν σταλαν στασιμενει γραμματων χιλιων πεντακοσιων ελομ[ενωι τα εκ]ατον πεντ οβολω[ν] γιν[ετ]αι [ ιιι] λογος δαπανας [----------].	Epidauria — Epidauros — 4th/early 3rd c. BC	1690	Peloponnesos (IG IV-[VI])	1643	Epidauria (IG IV²,1) 	 4th/early 3rd c. BC	-400.0	-251.0	0.0
279926	θεοδωρα ερμογενου αιλιω νουμηνιω τω ανδρι ζησαντι κοσμιως ετη το μνημειον μνημης χαριν χαιρε.	Bith. — Kios (Gemlik): Orhangazi — 2nd c. AD	1702	Asia Minor	1666	Bithynia	 2nd c. AD	101.0	200.0	0.0
217027	αντιπατρα δ επεγραψε θεασαμενη πο[ι]ετα.	Eg. — Thebes [W.]: Syringes — Rom. Imp. period? — Baillet 171	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 Rom. Imp. period? 	-27.0	284.0	1.0
343304	εις θεος ο παντων δεσποτης. μνημιον ελλαδιου σαβα αποθανοντος μετα καλου ονοματος και καλης πιστεως ετων δ μηνος διου ε ημερα του. θαρσι ουδις αθανατος.	Arabia / Pal. Tertia — Zoora (Ghor es-Safi) — 495 AD	1693	Greater Syria and the East	1668	Arabia	 495 AD	495.0	495.0	0.0
292039	κλεοπτολεμη μειδοτελου μυρρινουσιου θυγατηρ.	Att. — Markopoulo — ca. 365-350 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 365-350 BC	-365.0	-350.0	1.0
241261	αρχοντος ξενεα μηνος θεοξενιου ποταπεδωκε κυπριος δωροθεω ημιμναιον θηβαγορα ημιμναιον αρχια ημιμναιον καθως αυτοι ευδοκησαν ο εδει αυτον αποδομεν επει κα τε παθη αρχελαος. μαρτυρες οι αρχοντες δαμων ξενων πολυων ιδιωται πυθων αστοξενος καλλιας.	Phokis — Delphi — 170-157/6 BC	1698	Central Greece (IG VII-IX)	1272	Delphi 	 170-157/6 BC	-170.0	-156.0	0.0
230498	[--- [ ε[--- κολλυ[τευς κ φειδυλ[λος ιωνιδη[ς.	Att. — Athens — non-stoich. — 4th c. BC — IG II² 1896	1701	Attica (IG I-III)	1700	Attica	 4th c. BC 	-400.0	-301.0	0.0
207234	δι καταιβατηι ηρωι επ[ι]κρατει.	Thessalia (Perrhaibia) — Pythoion — early 3rd c. BC — McDevitt 1085	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 early 3rd c. BC 	-300.0	-251.0	0.0
284883	κατεσκευασεν τον τυμβον δισσκος επαυξησεως ολυμπηνος εαυτω και γ υναικι χαριτ[ι]ω και τεκνοις ετερω δε ουδεν[ι] εξεσται κηδευθηναι η ο κηδευσας τινα εκκτισι τω φισκω ων ο ελενξας ληνψετε το τριτον.	Lycia, E. — Olympos — Rom. Imp. period	1702	Asia Minor	1669	Lycia	 Rom. Imp. period	-27.0	284.0	0.0
303720	αριστοκλη[α] χρηστη χαιρε.	Kypros — Amathous: Agios Tychon — 1st/2nd c. AD — BCH 103 (1979) 364, 4	1680	Cyprus ([IG XV])	1681	unspecified subregion	 1st/2nd c. AD 	1.0	200.0	0.0
345775	κυμητηριον επηφανη πενακα και φωτηνης.	Attica — Prov. unkn. [Athens, EM] — 5th/6th c. AD — IG III,2 3459 — E. Sironen, Inscriptions (1997) 280, 250 — SEMA 2725	1701	Attica (IG I-III)	1700	Attica	 5th/6th c. AD 	401.0	600.0	0.0
295756	μακεσαλα βειθυος υπερ τεκνου σουσα βειθυος παρα ηρωνι ευχην.	Thrace — Prov. unkn. [Komotini Mus.] — Roman period — BP 1 (1942) 336, 41	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 Roman period 	-200.0	600.0	0.0
78376	ακεσανδριδης πυθοκλεους δαμων ακεσανδριδου χαιρετε.	Ios — 2nd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1585	Cyclades, excl. Delos (IG XII,5) 	 2nd c. BC	-200.0	-101.0	0.0
352209	η σορο[ς] θρεπτου το[υ] [-----].	Ionia — Miletos — 2nd/3rd c. AD	1702	Asia Minor	1688	Ionia	 2nd/3rd c. AD	101.0	300.0	0.0
31010	[--------] [-----]λλευ[-] [------]νο[-] [-----]ερ [-]λ[-] [-----]γς [-] [--------] [--------] [-----]γρατ[-] [---- μ]νημης [και --- χα]ριν.	Lakonike — Sparta — early 2nd c. AD	1690	Peloponnesos (IG IV-[VI])	1658	Lakonia and Messenia (IG V,1) 	 early 2nd c. AD	101.0	150.0	0.0
241507	στραταγεοντος δικαιαρχου τριχονεος το πρωτον μηνος ευθυαιου [ω]ς αιτωλοι αγοντι εν δελφοις δε αρχοντος διοδωρου του μνασιθεου μηνος αμαλιου απε[δ]οτο καλλικλης δελφος τωι απολλωνι τωι πυθιωι σωμα γυναικειον αι ονομα παρθενις το γενος εχ χαλκιδος αργυριου μναν πεντε καθως επιστευσε παρθενις τωι θεωι ταν ωναν εφ ωι αυταν ελευθεραν ειμεν ποεουσαν ο κα θεληι. βεβαιωτηρες επι τουτοις κατα τον νομον και ταν συμβολαν λυκωπος αμφισσευς μενων δελφος. μαρτυρες επι τουτοις ιερευς αθαμβος αρχοντες διων καλλικρατης ιδιωται ηρυς κρατων ιαταδας βουλων λυκων δελφοι αγησων ευχειρος ηρακων αμφισσεις κρατινος τριτευς.	Phokis — Delphi — 194 BC	1698	Central Greece (IG VII-IX)	1272	Delphi 	 194 BC	-194.0	-194.0	0.0
303046	[αυρ. σ]ατορνινον [τον αγνοτατ]ον επιτροπον [επι διαγ]νωσεων των εξοχ[ωτα]των καθολικων επι[τρο]πον μεταλλων ουλπα[σ]κηνσιων επιτροπον αστυριας και καλληκιας επιτροπον χαρταρεας εν αλεξανδρεια επιτροπον πακτεικιων επιτροπον ταξεως κυντιλιανης τον φιλον αυρ. γαιος ασιαρχης ναων των εν περγαμω.	Mys. — Pergamon: Asklepieion — 214 AD? — MEFRA 102.1990.159-211 — SEG 40.1133	1702	Asia Minor	1674	Mysia [Kaïkos], Pergamon	 214 AD? 	214.0	214.0	1.0
3687	-------- ------------- ---------0 ------------- --------0 ------------ ------- ας νικ[οκρατης εκ κολωνου εποησεν] ------0 0 ----------- -----ι πιναξ α[ργυρους --------] [-- πιν]α[κ]ες α[ρ]γ[υρ]οι --------- -------ου αρχοντος ---------- [----- νι]κοκρ[ατη]ς εκ κ[ολωνου εποησεν ---] -------0 ον διομεδ[ων --------- εποησεν] [--- σταθ]μον χχη πινα[ξ -------] [νικοκρα]της εκ κολωνου [εποησεν -----] [---- του]του κολλα οιν[οχο ------] --------ης γαργηττιος --------- [---- εποη]σεν εφ ωι το α στ[αθμον ----] --------- εποησεν εφ --------- [------- σ]τρονγυλη εφ --------- ---------ο--ει επι ----------.	Att. — stoich. — c. 320 a.	1701	Attica (IG I-III)	1700	Attica	 c. 320 a.	-320.0	-320.0	0.0
295030	ολβιοπολειτων των και βωροσθενειτων επι πρυτανεως κλαριου απολλωνος ιερεως γαιου ιουλιου ζωτιχου θεσπιοδουντος μαγνου προφητου τιβεριου ιουλιου φαυστου θεοπροπος ερμοδωρος καλλιφανου και των υιων αυτου και προυσαεων απο υπιου ευμενεανου και ειταλικου.	Ion. — Kolophon: Klaros, Sanct. of Apollo Klarios — 149/50 AD? — Robert, ATAM 85 — SEG 30.1334	1702	Asia Minor	1688	Ionia	 149/50 AD? 	149.0	150.0	1.0
345013	θαλης δημοκλεους ετων ξβ ηρως χρηστε χαιρε.	Aeg. Islands — Ikaria — Oine (Kampos) — 2nd c. AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1665	Samos (IG XII,6) 	 2nd c. AD	101.0	200.0	0.0
29139	αθηνογενης αριστομεν[εο]ς λαβρεας δαμοπειθεος [αργει]οι ε[π]οι[ησαν].	Epidauria — Epidauros — ca. 200 BC	1690	Peloponnesos (IG IV-[VI])	1643	Epidauria (IG IV²,1) 	 ca. 200 BC	-200.0	-200.0	1.0
227682	ουαλεριον φλαουιον στρατιωτην λεγεωνος σιδηρας στιπενδιων ετων δε οντα απ οκγου α[κ]μωνιας οριου διοκασαρας.	Eg. — Alexandria [E.] — Nikopolis (Sidi Gaber) — Rom. Imp. period — SB 1.4276	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 Rom. Imp. period 	-27.0	284.0	0.0
208661	[νυμφηι αδελφηι ονησαγορας] φιλου[νιου ---].	Kypros — Nymphaion (Kafizin) — 225-218 BC	1680	Cyprus ([IG XV])	1681	unspecified subregion	 225-218 BC	-225.0	-218.0	0.0
236957	θεαι θεαιτητου πυρρος κεραυνο[ς] 0.	Att. — Athens: Kerameikos — non-stoich. — ca. 260-240 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 260-240 BC	-260.0	-240.0	1.0
31776	αριστομαχα ανεθεκε τα ελευθια.	Lakonike — Origo Incerta — 5th c. BC	1690	Peloponnesos (IG IV-[VI])	1658	Lakonia and Messenia (IG V,1) 	 5th c. BC	-500.0	-401.0	0.0
190696	κλετολαος μ ανεθηκε τ αθαναιαι.	Rhodos Isl. — Lindos — 6th c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1627	Rhodes and S. Dodecanese (IG XII,1) 	 6th c. BC	-600.0	-501.0	0.0
207552	εδοξε τ[ηι πο]λει τηι φαλ[αν]ν[αι]ων επειδη εξαποσταλ[ε]ντων πρεσβευτων υπο της πολεως ημ[ω]ν θαυμανδρου του παυσανιου αντισθενους του δερκυλου προς την πολιν την μητροπολειτων υπερ δικαστηριου επι τας κατα πολιν δικας και ευθυνας κατηκ[ο]λουθησαν τοις παρακαλουμενοις υπ αυτων και τους τε πρεσβευτα[ς] ετιμησαν ταις καθηκουσαις τιμαις και εξεπενψαν δικαστας ανδρονικον αντιγονου αριστοκρατην επινικου μονιμον ανδρονικου και γραμματη κρατησιππον απολλωνιδου οιτινες την τε ενδημιαν και αναστροφην εποιησαντο αξιως αυτων τε και της εξαποστειλασης πολεως και ημων και εν τα[ις] κρισεσιν τους μεν πλειστους συνελυσαν τοις δε επηνενκαν τη[ν] δικαιαν ψηφον ποιουντες αξιως εκατερων των πολεων δεδοχθαι τηι πολει τηι φαλανναιων επαινεσαι τε τους δικαστας και τον γραμματη και ξενια πεμψαι αυτοις τα μεγιστα παρ ημ[ω]ν απο στατηρων δεκαπεντε καλεσαι δε αυτους και επι την κοινην εστιαν τους ταγους τους περι θερσιμενην κλεοξενου αγαθη τυχη δεδοσθαι ανδρονικωι αντιγονου αριστοκρατηι επινικο[υ] μονιμωι ανδρονικου και τωι γραμματει αυτων κρατησιππωι απολλωνιδου προξενιαν πολιτειαν ασυλιαν [ε]νκτησιν ασφαλειαν και πολεμου και ειρηνης και αυτοις και εκγονοις καθαπερ και φαλανναιοις. -- εδοθη η προξενια και η πολιτεια ιερητευοντος του ασκληπιου πολυμηλου του αριστολαου ταγευοντων θερσιμενους του κλεοξενου ευβιοτου του ευμηλου σωτιμου του δημυλου κλεοφανους του κλεοιτου διονυσιου του αρισταρ[χο]υ επιμελες δε γενεσθω τοις ταγοις τοις πε[ρι] θερσιμενην κλεοξενου οπως η προξεν[ια] [ηδε αναγραφηι εις κιονα --------] [------------------].	Thessalia (Perrhaibia) — Phalanna: Damasouli — 196-ca. 146 BC — JHS 33 (1913) 332,16 — ArchEph (1916) 21,274 — McDevitt 1174	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 196-ca. 146 BC 	-146.0	-146.0	0.0
333185	γοργε[α] [λεκ]υθος.	Sikelia — Gela — ca. 500-450 BC — SEG 29.863 — R. Arena, IGASMG II 36 (= II² 34) — QUCC 78 (1995) 95, n. 7	1696	Sicily, Italy, and the West (IG XIV)	1686	Sicily, Sardinia, and neighboring Islands	 ca. 500-450 BC 	-500.0	-450.0	1.0
218472	α[ρτεμι]δω[ρος] ευχαριστων τω τοπωι παρα πασι θε[οι]ς.	Eg. — Wadi Hammamat — Rom. Imp. period? — SB 5.8634	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 Rom. Imp. period? 	-27.0	284.0	1.0
304729	αυτοι ρ[εγινοι ---].	Epeiros — Dodona — ca. 475-450 BC (shortly after 467?) — La Magna Grecia e i grandi santuari (1992) 80, 3 — SEG 43.320	1692	Northern Greece (IG X)	1463	Epeiros, Illyria, and Dalmatia 	 ca. 475-450 BC (shortly after 467?) 	-475.0	-450.0	1.0
246268	ουαλεριον ιουλιανον τον κρατιστον επιτροπον των σεβαστων η μητροπολις και μητροκολωνια τον εαυτης ευεργετην δια αυρηλιων θεοδορου και αριστειδου στρατηγων.	Arab., Nabatene — Petra: Qasr al-Bint — 2nd/3rd c. AD	1693	Greater Syria and the East	1668	Arabia	 2nd/3rd c. AD	101.0	300.0	0.0
237491	αγαθιων νεωνος αθμονευς.	Att. — Athens: Papadiamantopoulou St. — 2nd/3rd c. AD	1701	Attica (IG I-III)	1700	Attica	 2nd/3rd c. AD	101.0	300.0	0.0
5590	[αυτοκρα]τορα [καισαρα τρα]ιανον [αδριανον σ]εβαστον [ολυμπιο]ν [τιβεριος κ]λαυδιος --- υιος [--- κο]πριος --- ος τον [εαυτου ευεργετην].	Att. — c. 132 p.	1701	Attica (IG I-III)	1700	Attica	 c. 132 p.	132.0	132.0	0.0
334832	πομπηιου αρχανδρου.	Sikelia (Aeolian Islands) — Lipara (Lipari) — bef. end of 1st c. AD — Sicilia Epigraphica (1999) p. 429 (name cited) — Meligunìs Lipára 11,1 (2001) p. 213 — SEG 51.1367	1696	Sicily, Italy, and the West (IG XIV)	1686	Sicily, Sardinia, and neighboring Islands	 Meligunìs Lipára 11,1 (2001) p. 213 	1.0	1.0	0.0
201123	[ α]γαθο[κλε]ους [μαι]ου.	Crete, Ctr. — Gortyna (Hagioi Deka) — 4th/5th c. AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	474	Crete 	 4th/5th c. AD	301.0	500.0	0.0
229877	[--- εν]ιαυ[τον ---] [--- -]ων των [---] [--- --]σιτ[---] [--- ---]ηε[---] ---------- οσιτ[---------------------------------- τ]ωι μου[σειωι -----------------------------] ντας ο[----------------------------------] ατα ησ[--------------------------- εφ ηγημο]νος αρ[χοντος ----------------------------] τον δη[μον -------------------------------] αυτων [------------------------------- τον] δημον [----------------------------------] τωι [------------------------------------] ω[--------------------------------------] -------------------- [---] εν στηληι [λιθινηι ----------------- τον γ]ραμματεα τον κ[ατα πρυτανειαν και στησαι εν ακρ]οπολει εις δε την [αναγραφην δουναι τον ταμιαν τ]ου δημου δραχμ[ας εκ των κατα ψηφισματα αναλι]σκομενων τωι δη[μωι] ευκαδμιδης ειπε[ν ----------- τοις θεοις πασι]ν και τοις ηρωσιν [--------------- και την κατα] τα δοξαντα θυσιαν [ποιειν ----------- επιτελο]υμενων των αγαθων [---------------- αγαθηι τυ]χηι δεδοχθαι κολλυ[τευσιν θυσαι τους ιερεας κα]ι τον δημαρχον τοι[ς θεοις πασιν και τοις ηρωσιν] ποπανα και πελανο[ν και ----------]σμε[---- τα υ]παρχοντα τας δε πρ[ωτας θυσιας τ]ας των δη[μοτων υ]παρχειν αγαθηι τυ[χηι εις σω]τηριαν του δ[ημου το]υ αθην[α]ιων δ[ραχμων εαν] δε τινες βο[υλωνται] των δημ[ο]των δανε[ισαι επι το]ις κοινοι[ς επι τα νυ]ν και τα [εμπ]ροσθ[εν αναλωματα] ι[--]σ[-----------] ιν τινε[ς ---]α[----------------------------] εισαντω[ν ------------------------------ ε]νιαυτον [--------------------------------] νος αν τυ[--------------------------------] σασινεσ[--------------------------------] δε αυτω[ν --------------------------------] [--]βι[-----------------------------------] [---------------------] [---------------------] [---]μι[---] [---]οσαν[---] [---]ιδης[---] [--------].	Att. — Athens: Agora — stoich. 39 — 327/6-318 BC — IG II² 1195+620 + frgs. — Hesp 63.1994.233 — SEG 39.90,329	1701	Attica (IG I-III)	1700	Attica	 327/6-318 BC 	-327.0	-318.0	0.0
293327	[------------------------------]με[----] [------------------------------]οντ[---] [------------------------------]σθα[---] [-----------------------------]οενα[---] [-----------------------------] δε βοε[θ-] [-----------------------------]ι χιλι[--] [-----------------------------]σαι μερ[-] [-----------------------------]αφερον[-] [---------------------- εν εστι]αιαι. ο[-] [-----------------------------]α και τα [-] [------------------------------]οτονα [-] [--------------------------------] τοδ[-] [---------------------------------]δα[-] [---------------------------------]ιδ[-] [---------------------------------]μι[-] [---------------------------------]ιτι [---------------] α[θ]ενε[σιν τας δε πρ]αχσες ε [ναι -----------]ι τον αθε[ναιον] εαν τις αμφι[σβετει -------] τας αλλας δ[ικα]ς τας εχς εστ[ιαιας --------]ματα εαι επ[----]αι δορειαν δ[---------- ε]ντελε ε ναι με[----]να χρεματον [-------- ε]ν τει κυριαι εκ[κλεσια]ι με ελαττ[ον ε -----] δε χρεματον εσφο[ρ-----]ναι επιφσε[φι-----]ον εαμ με λειστον [------ χ]συλλεφσε[---------] αυτον αλλ[ο] ε κ[ατα τεν στ]ελεν τεν δ[ε -----------]ε-ντο[------------]ναι κατα [-------------------------------]οντον [----------------------------- το] δεμο τ[--------------------------------]ις-[-] [-----------]ια[-----------------------] [------]-ος ο εν [-----------------------] [--]-σι δοχσας τας [----------------------] [--]οσι δοκει επι ισε[ι και ομοιαι ---------] [ο] αν δοκει αυτοις μεδ[------------------] [-]φσεται επι τεσι [δ]ικε[σι ----------------] [-] ο εχς εστιαιας ες τ[---------------- εν] [ε]στιαιαι οταμπερ τα[ς αλλας δικας τας εν ηε]στια[ι]αι προς αλλελος [------------- εαν δε] με παρ[α] τες βολες ευρ[------------------] [-]ασει [----]αυνοντα με [------------------] ε [ιπποις ε] ονοις ε οισ[ι -----------------] [-]ρας [-----]ε ο βολομε[νος ----------- εστι]αια[----] λαμβανετο τ[------------------] [-]το το [αυ]το μερος τελ[--------- ες το δικαστ]εριον οταμπερ τας α[λλας δικας -------- ηο] δεμος ε ο αρχον ζεμ[ι------------------] [-] οι αθενεσιν γραφ[-------------- οταμπ]ερ τας αλλας δικας ε[αν δε τις πορθμευει εκ 0α]λκιδος ες οροπον πρ[αττεσθο δυο οβολο εαν δ]ε τις εχς οροπο ες εσ[τιαιαν ε εχς εστιαιας ε]ς οροπον πορθμευει πρ[αττεσθο δραχμεν εαν δ]ε τις εκ χαλκιδος ες ε[στιαιαν εκπλει πραττ]εσθο τετταρας οβολος [------------------] [-] μεν οι πομπευοντε[ς ------------------] [-]ευεται τελετο το ε[μισυ ---------------] [ε]θελει αγεν τον πο[------------------ γεγρ]αμμενα -επ[--------------------------] [------------]-[-----------------------] [----------]λειπ[----------------------] [----------]ταμε[----------------------] [-----------]αζε[----------------------] [-----------]ινε[----------------------] [------------------------------]βλι-ο εγ[------] [-------------------------] ες το δικαστεριον [----] [----------------------]ο εχς εστιαιας εσαγει τα[--] [-------------------- ε]ν τοι αυτοι μενι οι ναυτοδ[ικαι ---------------- τ]ο δικαστεριον παρεχοντον πλ[ερες -------------- ευ]θυνεσθο αι δε πραχσες οντον [-------------- καθαπε]ρ αθενεσι αι παρα τον δικαστ[ον ------------------]διον και αδικεματον τας δικ[ας ---------------- ε πρ]οθεσμια εχσεκει εαν δε τι[ς -] [---------------------] ο αλος εστιαιας εος πε[-] [---------------------]τα ανδρας εκ τον οικοντον ε[ν] [εστιαιαι -----------] διδοναι τα[ς] ευθυνας εν εστ[ιαιαι -----------------] τει εν εστιαιαι διδοντο[ν -] [------------------ κατ]α δεμος εν εστιαιαι τρ[ι]ς [--] [---------------------] δε τος αυτος και εν διοι [και εν ------------------ εν] ελλοπια[ι ε]τερον δικα[σ]τ[εριον -------------- τον ε]λλοπιον [τον] εν ελλοπιαι αι[-] [----------------------] ο αρχο[ν ο] αθενεσι δο[----] [---------------- εν εστι]αιαι κυαμευσαντον [-----] [----------------- εν εστι]αιαι καθοτι αν τοι [-----] [-------------------------] εκ τον οικοντον ευ[----] [-------------------------]εν δε τουτος τα[-------] [-------------------------] τα δε υπερ δε[κα ------] [------------------------- β]ολεν [--]χο[----------] [---------------------------- τ]ας δικ[ας --------] [--------------------------]ιεται ε αδ[----------] [-------------------- τας δικ]ας ε ναι πρ[ος το ------] [---------------------ιονο]ς μενος κλε[----------] [------------------------ ε]στιαιας τ[----------] [------------------------------]νει[-----------] [--------------------------------------------] [--------------------------------- ο] αρχον αθεν[---------------------------------]ον εσαγογε εχ [---------------------------- αι αθ]ενεσιν αρχαι [----------------------------------]κιον[---]ινο [------------ -]δια ι[----------] [------------ τ]εριον ο[---------] [------------ τ]ος δικαστ[ας -------] [------------ -]και τας δε δ[ικας ----] [------------ -]αι εσαγοντ[ον ------] [------------ --]ε εκτεισο[--------] [------------ ---]χοντα επ[--------].	Att. — Athens — stoich. 36 — 446/5 BC — IG I³ 41	1701	Attica (IG I-III)	1700	Attica	 446/5 BC 	-446.0	-445.0	0.0
343462	[ο δεινα α]ρχελαου χαιρε.	Achaia — Pharai (Prevedos) — Ano Pharai, area of — 2nd c. BC — J.A. Papapostolou, AGS (1993) 106, 66 — SEG 46.507	1690	Peloponnesos (IG IV-[VI])	1621	Achaia	 2nd c. BC 	-200.0	-101.0	0.0
